49483, 1
50534, 1
50783, 1
51412, 1
51986, 1
52968, 1
53344, 1
54931, 1
55059, 1
55252, 1
55379, 1
55645, 1
55872, 1
55933, 1
56087, 1
56139, 1
56251, 1
56459, 1
56479, 1
56779, 1
56794, 1
56909, 1
56979, 1
57011, 1
57049, 1
57063, 1
57182, 1
57470, 1
57495, 1
57568, 1
57634, 1
57652, 1
57657, 1
57660, 1
57757, 1
57780, 1
57785, 1
57854, 1
58129, 1
58151, 1
58165, 1
58166, 1
58199, 1
58224, 1
58236, 1
58335, 1
58401, 2
58452, 1
58518, 1
58525, 1
58534, 1
58568, 1
58593, 1
58672, 1
58708, 1
58823, 1
58830, 1
58884, 1
58895, 1
58898, 1
59000, 1
59012, 1
59028, 1
59067, 1
59100, 1
59108, 1
59120, 1
59215, 1
59244, 1
59262, 1
59319, 2
59322, 1
59338, 1
59378, 1
59479, 1
59502, 1
59503, 1
59539, 1
59597, 1
59639, 1
59660, 1
59740, 1
59751, 1
59774, 1
59781, 1
59782, 1
59803, 1
59847, 1
59921, 1
59982, 1
59987, 1
60040, 1
60078, 1
60225, 1
60246, 1
60257, 1
60263, 1
60277, 1
60358, 1
60388, 1
60410, 1
60444, 1
60461, 1
60503, 1
60542, 1
60584, 1
60588, 1
60605, 1
60629, 1
60658, 1
60682, 1
60688, 1
60701, 1
60764, 1
60786, 1
60846, 1
60847, 1
60853, 1
60860, 1
60864, 1
60896, 1
60899, 1
60904, 1
60920, 1
60938, 1
60960, 1
60961, 1
60971, 1
60998, 1
61007, 1
61019, 1
61028, 1
61033, 1
61037, 1
61044, 1
61060, 1
61083, 2
61087, 1
61100, 1
61113, 1
61133, 1
61141, 1
61193, 1
61201, 1
61226, 1
61241, 1
61277, 1
61301, 1
61304, 1
61316, 1
61325, 1
61333, 1
61335, 1
61354, 2
61358, 1
61360, 1
61366, 1
61367, 1
61374, 1
61389, 1
61401, 1
61408, 1
61410, 1
61438, 1
61454, 1
61456, 1
61466, 1
61515, 1
61521, 1
61556, 1
61582, 1
61591, 2
61592, 1
61595, 1
61617, 1
61620, 1
61630, 1
61663, 1
61678, 1
61713, 1
61733, 1
61771, 1
61784, 1
61786, 1
61807, 1
61813, 1
61824, 1
61829, 1
61864, 2
61875, 1
61909, 1
61940, 1
61952, 1
61967, 1
61997, 1
62006, 1
62018, 1
62039, 1
62040, 1
62079, 1
62103, 1
62116, 1
62136, 1
62151, 1
62160, 1
62163, 1
62175, 1
62182, 1
62187, 1
62199, 1
62208, 1
62211, 1
62249, 1
62262, 2
62298, 1
62313, 1
62321, 1
62349, 1
62355, 1
62368, 2
62379, 1
62394, 1
62395, 1
62400, 1
62404, 1
62407, 1
62440, 1
62451, 1
62463, 1
62466, 1
62476, 1
62478, 1
62480, 1
62487, 1
62519, 1
62534, 1
62544, 1
62551, 1
62571, 1
62576, 1
62590, 1
